id,ACTION
378,0.9728465
379,0.9988805
380,0.930428
381,0.8296195
382,0.9924685
383,0.998849
384,0.9569075
385,0.925676
386,0.991224
387,0.856399
388,0.919875
389,0.996383
390,0.995882
391,0.9309685
392,0.9928095
393,0.967238
394,0.9958035
395,0.9796275
396,0.99589
397,0.9998295
398,0.987985
399,0.9971485
400,0.9960245
401,0.9794045
402,0.994687
403,0.9888835
404,0.860924
405,0.995383
406,0.9478885
407,0.9540505
408,0.9914745
409,0.9840075
410,0.99898
411,0.997957
412,0.946533
413,0.9237945
414,0.979326
415,0.9924015
416,0.9400155
417,0.994752
418,0.994865
419,0.9679825
420,0.9913245
421,0.998473
422,0.9902795
423,0.9723775
424,0.88147
425,0.99478
426,0.986993
427,0.992608
428,0.9964755
429,0.826654
430,0.999649
431,0.9928025
432,0.910095
433,0.9884635
434,0.989743
435,0.9747455
436,0.9997845
437,0.974108
438,0.1765815
439,0.899567
440,0.2872605
441,0.996404
442,0.9969125
443,0.9901955
444,0.9966415
445,0.969286
446,0.9989795
447,0.9047685
448,0.9970205
449,0.994296
450,0.9805225
451,0.949788
452,0.9952805
453,0.9979945
454,0.8287945
455,0.995493
456,0.9946165
457,0.9983455
458,0.957907
459,0.9974525
460,0.454926
461,0.7019555
462,0.999476
463,0.9919905
464,0.9948745
465,0.9916735
466,0.998962
467,0.2503765
468,0.9820415
469,0.987829
470,0.991187
471,0.9909765
472,0.9751825
473,0.9991315
474,0.994681
475,0.981432
476,0.9821525
477,0.9983915
478,0.9935635
479,0.991431
480,0.999041
481,0.9923965
482,0.9884185
483,0.9995835
484,0.988555
485,0.990081
486,0.9645005
487,0.973972
488,0.9908675
489,0.9972595
490,0.987934
491,0.9975205
492,0.993643
493,0.9247275
494,0.9969435
495,0.9954005
496,0.9966255
497,0.997121
498,0.999192
499,0.9972685
500,0.987818
501,0.9910955
502,0.736791
503,0.990472
504,0.9916515
505,0.9101735
506,0.996134
507,0.9974125
508,0.9803635
509,0.980037
510,0.289514
511,0.9840605
512,0.986312
513,0.991682
514,0.8161515
515,0.989212
516,0.993264
517,0.998439
518,0.948578
519,0.9532965
520,0.8280665
521,0.9981415
522,0.974014
523,0.9768095
524,0.19339
525,0.757409
526,0.423805
527,0.966533
528,0.994824
529,0.9487325
530,0.992475
531,0.9566685
532,0.9912515
533,0.9934655
534,0.981403
535,0.995785
536,0.9929185
537,0.9937225
538,0.985429
539,0.9579355
540,0.9729845
541,0.9945045
542,0.984804
543,0.643424
544,0.9682535
545,0.9662145
546,0.9970325
547,0.7266645
548,0.848311
549,0.8879115
550,0.938073
551,0.983181
552,0.966832
553,0.995957
554,0.9404055
555,0.9824365
556,0.990579
557,0.9927445
558,0.980364
559,0.9870175
560,0.9859515
561,0.9692405
562,0.992307
563,0.9929895
564,0.831261
565,0.9987305
566,0.892371
567,0.9543235
568,0.910894
569,0.995391
570,0.9877545
571,0.5463675
572,0.9974355
573,0.9091375
574,0.644197
575,0.9947215
576,0.9944635
577,0.992838
578,0.9886175
579,0.848325
580,0.977494
581,0.995291
582,0.971162
583,0.995772
584,0.939356
585,0.996715
586,0.9178635
587,0.9595755
588,0.984356
589,0.9864675
590,0.9678345
591,0.988741
592,0.997592
593,0.954219
594,0.9722045
595,0.999229
596,0.984936
597,0.99424
598,0.9328715
599,0.967388
600,0.986516
601,0.991598
602,0.9795475
603,0.9988795
604,0.97242
605,0.979849
606,0.992989
607,0.991684
608,0.984522
609,0.9689675
610,0.9031125
611,0.995936
612,0.970894
613,0.9477805
614,0.583356
615,0.9996705
616,0.6239325
617,0.974803
618,0.932148
619,0.9938205
620,0.9683755
621,0.9978495
622,0.9755475
623,0.9789145
624,0.838152
625,0.935831
626,0.9976605
627,0.9948875
628,0.9741745
629,0.9921525
630,0.9980015
631,0.991624
632,0.973484
633,0.9990205
634,0.9980065
635,0.955392
636,0.9920325
637,0.988892
638,0.98103
639,0.9741615
640,0.993961
641,0.997957
642,0.984738
643,0.985006
644,0.9878675
645,0.986251
646,0.8156875
647,0.9814105
648,0.9684605
649,0.997941
650,0.9211195
651,0.9895025
652,0.9971
653,0.6389745
654,0.9862895
655,0.9271625
656,0.9967145
657,0.983268
658,0.992865
659,0.9809255
660,0.981288
661,0.963796
662,0.9747125
663,0.9967455
664,0.987251
665,0.965436
666,0.537342
667,0.9181325
668,0.9896455
669,0.96424
670,0.582525
671,0.9721745
672,0.9196805
673,0.5501495
674,0.9761795
675,0.975171
676,0.9822785
677,0.94643
678,0.99771
679,0.991277
680,0.9731105
681,0.5180755
682,0.7640465
683,0.9970325
684,0.9887595
685,0.9755855
686,0.9673185
687,0.991529
688,0.9971635
689,0.9924625
690,0.9952685
691,0.9946885
692,0.989926
693,0.7601145
694,0.9953905
695,0.992208
696,0.8381
697,0.990646
698,0.9982575
699,0.982571
700,0.987313
701,0.958063
702,0.991625
703,0.977801
704,0.9746605
705,0.948892
706,0.889105
707,0.748663
708,0.9990785
709,0.9683135
710,0.991962
711,0.7212905
712,0.971097
713,0.9964255
714,0.999338
715,0.9910695
716,0.888919
717,0.9960555
718,0.975056
719,0.9928445
720,0.9769185
721,0.9484655
722,0.996077
723,0.9907805
724,0.977264
725,0.9936865
726,0.976566
727,0.993892
728,0.999564
729,0.93121
730,0.9157605
731,0.944603
732,0.999868
733,0.995855
734,0.9999885
735,0.983665
736,0.790242
737,0.9947825
738,0.9921615
739,0.990887
740,0.9938035
741,0.996493
742,0.980907
743,0.99525
744,0.991326
745,0.997636
746,0.996994
747,0.9922005
748,0.9924625
749,0.994702
750,0.9969695
751,0.988251
752,0.9930645
753,0.9839005
754,0.983244
755,0.9889925
756,0.785566
757,0.9896715
758,0.98651
759,0.9683805
760,0.9743685
761,0.9707665
762,0.980066
763,0.914915
764,0.9822735
765,0.9938365
766,0.9914965
767,0.9504005
768,0.9976545
769,0.9722225
770,0.982916
771,0.998482
772,0.989929
773,0.988973
774,0.9913985
775,0.9879045
776,0.7718575
777,0.983391
778,0.991376
779,0.9900125
780,0.7497335
781,0.7859285
782,0.9917095
783,0.9398525
784,0.989861
785,0.827899
786,0.9877185
787,0.989103
788,0.9803195
789,0.9892335
790,0.931099
791,0.9822815
792,0.9971715
793,0.9354655
794,0.9704305
795,0.992557
796,0.971541
797,0.986362
798,0.9949765
799,0.9851595
800,0.9997175
801,0.998789
802,0.9952475
803,0.9106955
804,0.989092
805,0.9937945
806,0.997887
807,0.8909015
808,0.9343465
809,0.990931
810,0.9979925
811,0.9672565
812,0.410115
813,0.9971835
814,0.973543
815,0.666977
816,0.999742
817,0.9976605
818,0.9965895
819,0.995654
820,0.978303
821,0.9517515
822,0.994669
823,0.999188
824,0.996548
825,0.9966575
826,0.9617345
827,0.9996255
828,0.978487
829,0.9816455
830,0.992975
831,0.912413
832,0.9839695
833,0.978091
834,0.9905785
835,0.9997765
836,0.957218
837,0.9721705
838,0.994107
839,0.938384
840,0.974316
841,0.971462
842,0.999001
843,0.998282
844,0.998765
845,0.9953205
846,0.9952655
847,0.998887
848,0.998945
849,0.976901
850,0.6929365
851,0.997734
852,0.994547
853,0.9819325
854,0.442118
855,0.9798415
856,0.9973455
857,0.9737425
858,0.9562305
859,0.992985
860,0.998752
861,0.996467
862,0.943322
863,0.996485
864,0.9554245
865,0.523613
866,0.9833655
867,0.9953645
868,0.978483
869,0.987902
870,0.998737
871,0.9807795
872,0.957618
873,0.9930965
874,0.914339
875,0.9968375
876,0.9919405
877,0.971812
878,0.9795175
879,0.9786475
880,0.9893655
881,0.962684
882,0.990085
883,0.9987445
884,0.9250265
885,0.9822555
886,0.9996425
887,0.932641
888,0.9976245
889,0.989201
890,0.999845
891,0.997298
892,0.9165705
893,0.7507355
894,0.990992
895,0.9946825
896,0.993647
897,0.690989
898,0.975595
899,0.8994035
900,0.9983985
901,0.9915015
902,0.976117
903,0.9938005
904,0.99698
905,0.9937295
906,0.99643
907,0.9968915
908,0.99983
909,0.941829
910,0.949446
911,0.939512
912,0.9896955
913,0.999571
914,0.997314
915,0.988618
916,0.97791
917,0.9907275
918,0.9946825
919,0.997546
920,0.994902
921,0.9712225
922,0.9922425
923,0.9212
924,0.9616875
925,0.926566
926,0.997762
927,0.9980015
928,0.9973545
929,0.991478
930,0.998915
931,0.989747
932,0.9860165
933,0.980713
934,0.9791465
935,0.9812455
936,0.886778
937,0.9972045
938,0.9907505
939,0.9859375
940,0.957287
941,0.991159
942,0.9890695
943,0.589682
944,0.9970935
945,0.9234795
946,0.963195
947,0.991535
948,0.9259295
949,0.9980215
950,0.995405
951,0.9983775
952,0.834061
953,0.9884545
954,0.9940905
955,0.949942
956,0.34877
957,0.969455
958,0.9891345
959,0.629758
960,0.920276
961,0.9493715
962,0.984183
963,0.993942
964,0.9802195
965,0.9555945
966,0.9296415
967,0.984918
968,0.961274
969,0.974945
970,0.977033
971,0.993987
972,0.999543
973,0.9857875
974,0.995856
975,0.9912805
976,0.9845695
977,0.997698
978,0.9546815
979,0.963747
980,0.5309345
981,0.999115
982,0.994692
983,0.998895
984,0.2807395
985,0.969599
986,0.985813
987,0.999846
988,0.9930675
989,0.991648
990,0.601103
991,0.40227
992,0.915582
993,0.9999915
994,0.996435
995,0.987146
996,0.997548
997,0.6105985
998,0.9912455
999,0.9933925
1000,0.991338
1001,0.9185985
1002,0.8699515
1003,0.968591
1004,0.989809
1005,0.9801345
1006,0.973188
1007,0.978692
1008,0.9980805
1009,0.9996585
1010,0.995472
1011,0.998217
1012,0.9594225
1013,0.9936205
1014,0.991051
1015,0.9593455
1016,0.99867
1017,0.299963
1018,0.993686
1019,0.9833215
1020,0.993116
1021,0.9983155
1022,0.959004
1023,0.989162
1024,0.989889
1025,0.9461125
1026,0.902507
1027,0.9909375
1028,0.979944
1029,0.996529
1030,0.9966005
1031,0.9884395
1032,0.999925
1033,0.999337
1034,0.9752755
1035,0.9987665
1036,0.997931
1037,0.985285
1038,0.986787
1039,0.9874365
1040,0.990069
1041,0.996731
1042,0.9868765
1043,0.3152375
1044,0.7325505
1045,0.931492
1046,0.9885515
1047,0.9664665
1048,0.9839135
1049,0.340841
1050,0.998272
1051,0.997785
1052,0.9936575
1053,0.9996455
1054,0.9113395
1055,0.973341
1056,0.985588
1057,0.9431965
1058,0.9941035
1059,0.996798
1060,0.9865105
1061,0.9883835
1062,0.932095
1063,0.984832
1064,0.982614
1065,0.9998165
1066,0.9969705
1067,0.9987525
1068,0.9479505
1069,0.954561
1070,0.996323
1071,0.605986
1072,0.997547
1073,0.782715
1074,0.982457
1075,0.999746
1076,0.9890515
1077,0.9852185
1078,0.9937205
1079,0.994144
1080,0.941325
1081,0.9999715
1082,0.9971975
1083,0.9953445
1084,0.9979775
1085,0.9315285
1086,0.999786
1087,0.973524
1088,0.970526
1089,0.984657
1090,0.9990165
1091,0.970519
1092,0.99748
1093,0.9966615
1094,0.993159
1095,0.9998855
1096,0.992855
1097,0.994247
1098,0.9943055
1099,0.995084
1100,0.929058
1101,0.8971975
1102,0.923201
1103,0.998581
1104,0.810691
1105,0.996774
1106,0.999773
1107,0.999273
1108,0.992987
1109,0.998374
1110,0.997488
1111,0.998868
1112,0.9899945
1113,0.997767
1114,0.8766395
1115,0.89806
1116,0.9929365
1117,0.9735095
1118,0.962993
1119,0.953503
1120,0.9805825
1121,0.9955875
1122,0.5919725
1123,0.962304
1124,0.967604
1125,0.9950575
1126,0.988623
1127,0.9961375
1128,0.9959245
1129,0.997479
1130,0.995186
1131,0.9327575
1132,0.9794445
1133,0.984848
1134,0.9981165
1135,0.78632
1136,0.9823685
1137,0.9810585
1138,0.999355
1139,0.9924215
1140,0.7947095
1141,0.9857095
1142,0.972847
1143,0.982221
1144,0.9792435
1145,0.994972
1146,0.999639
1147,0.9894625
1148,0.952725
1149,0.9944845
1150,0.992989
1151,0.995845
1152,0.997748
1153,0.987896
1154,0.732873
1155,0.999905
1156,0.9749105
1157,0.981227
1158,0.8711965
1159,0.9960835
1160,0.9483985
1161,0.9246785
1162,0.992989
1163,0.9620315
1164,0.9836245
1165,0.9994105
1166,0.98631
1167,0.994971
1168,0.9281725
1169,0.942493
1170,0.968485
1171,0.996496
1172,0.990425
1173,0.997348
1174,0.7660265
1175,0.999288
1176,0.968412
1177,0.9838455
1178,0.995189
1179,0.9961485
1180,0.5859705
1181,0.6493245
1182,0.9690015
1183,0.980201
1184,0.9764725
1185,0.998517
1186,0.9913425
1187,0.982648
1188,0.63922
1189,0.992468
1190,0.9956905
1191,0.9978265
1192,0.9826275
1193,0.994516
1194,0.989477
1195,0.9589155
1196,0.986076
1197,0.9947945
1198,0.9854535
1199,0.9986125
1200,0.998916
1201,0.9810495
1202,0.9974745
1203,0.998185
1204,0.993754
1205,0.9958695
1206,0.983669
1207,0.911952
1208,0.9985955
1209,0.595245
1210,0.924518
1211,0.9855135
1212,0.9928585
1213,0.9844605
1214,0.9785205
1215,0.9985175
1216,0.9546395
1217,0.974871
1218,0.950442
1219,0.8861445
1220,0.829705
1221,0.99645
1222,0.945966
1223,0.985432
1224,0.7659485
1225,0.99383
1226,0.986511
1227,0.993936
1228,0.9381775
1229,0.9939525
1230,0.999654
1231,0.997368
1232,0.967368
1233,0.9859165
1234,0.992208
1235,0.990192
1236,0.9932745
1237,0.9932385
1238,0.983545
1239,0.9977785
1240,0.963351
1241,0.96021
1242,0.991995
1243,0.99063
1244,0.9987845
1245,0.996517
1246,0.8593725
1247,0.929086
1248,0.999335
1249,0.957628
1250,0.9972745
1251,0.903966
1252,0.934856
1253,0.9998025
1254,0.996428
1255,0.995599
1256,0.999528
1257,0.892496
1258,0.992153
1259,0.9897375
1260,0.998402
1261,0.9844365
1262,0.9911105
1263,0.995782
1264,0.9885515
1265,0.9717175
1266,0.988305
1267,0.998186
1268,0.97326
1269,0.9924795
1270,0.998083
1271,0.983669
1272,0.9980295
1273,0.966404
1274,0.947188
1275,0.9991365
1276,0.9929005
1277,0.9806945
1278,0.984544
1279,0.996075
1280,0.9543215
1281,0.9984675
1282,0.9916925
1283,0.992411
1284,0.9847775
1285,0.995721
1286,0.9578855
1287,0.84105
1288,0.966512
1289,0.82927
1290,0.994183
1291,0.9955775
1292,0.9793445
1293,0.993602
1294,0.940083
1295,0.998498
1296,0.9759995
1297,0.998214
1298,0.9686635
1299,0.973499
1300,0.7506285
1301,0.9853465
1302,0.9104725
1303,0.9941955
1304,0.9858175
1305,0.9428995
1306,0.9944155
1307,0.997824
1308,0.988667
1309,0.992813
1310,0.989722
1311,0.988073
1312,0.979837
1313,0.5745405
1314,0.9931465
1315,0.993695
1316,0.998284
1317,0.9565675
1318,0.998267
1319,0.998417
1320,0.6588335
1321,0.9593515
1322,0.994749
1323,0.999295
1324,0.999384
1325,0.9949675
1326,0.9896715
1327,0.9055785
1328,0.9861695
1329,0.985594
1330,0.9942185
1331,0.99674
1332,0.987021
1333,0.8259105
1334,0.9828185
1335,0.8491015
1336,0.981881
1337,0.997136
1338,0.9963405
1339,0.8137845
1340,0.988931
1341,0.9612715
1342,0.9936795
1343,0.985937
1344,0.994528
1345,0.9975445
1346,0.988654
1347,0.9962775
1348,0.979316
1349,0.969588
1350,0.99794
1351,0.932718
1352,0.981316
1353,0.9516795
1354,0.9948555
1355,0.987176
1356,0.995165
1357,0.909753
1358,0.88565
1359,0.2033815
1360,0.709019
1361,0.9903385
1362,0.9917495
1363,0.9964705
1364,0.936823
1365,0.9181485
1366,0.9849745
1367,0.996013
1368,0.996129
1369,0.997551
1370,0.862325
1371,0.9970185
1372,0.799602
1373,0.688505
1374,0.993039
1375,0.998936
1376,0.981122
1377,0.9451855
1378,0.994521
1379,0.93468
1380,0.992469
1381,0.999395
1382,0.9792
1383,0.9943285
1384,0.998057
1385,0.982858
1386,0.99485
1387,0.9800825
1388,0.9430835
1389,0.9967445
1390,0.9992555
1391,0.2083415
1392,0.979888
1393,0.9310725
1394,0.9920115
1395,0.759811
1396,0.983589
1397,0.9947125
1398,0.985388
1399,0.9522035
1400,0.9881665
1401,0.992076
1402,0.991015
1403,0.9800365
1404,0.977951
1405,0.983898
1406,0.9965615
1407,0.966665
1408,0.996959
1409,0.869724
1410,0.9827765
1411,0.9856255
1412,0.9862455
1413,0.475165
1414,0.619243
1415,0.991212
1416,0.974982
1417,0.8641095
1418,0.9779335
1419,0.9978865
1420,0.9929355
1421,0.997322
1422,0.992295
1423,0.9904795
1424,0.9961255
1425,0.988636
1426,0.994045
1427,0.996807
1428,0.9629415
1429,0.294367
1430,0.9740355
1431,0.9866455
1432,0.996509
1433,0.152277
1434,0.725027
1435,0.991689
1436,0.994635
1437,0.9867765
1438,0.987025
1439,0.9716015
1440,0.9518655
1441,0.928163
1442,0.998142
1443,0.9922735
1444,0.998445
1445,0.997428
1446,0.9934295
1447,0.990355
1448,0.961254
1449,0.99676
1450,0.921353
1451,0.9777805
1452,0.998544
1453,0.993954
1454,0.93884
1455,0.98465
1456,0.9349465
1457,0.9882555
1458,0.9990845
1459,0.9914765
1460,0.9939995
1461,0.9987875
1462,0.1636315
1463,0.9993015
1464,0.487906
1465,0.99752
1466,0.9964925
1467,0.974066
1468,0.9919765
1469,0.97554
1470,0.979822
1471,0.992172
1472,0.965881
1473,0.9730665
1474,0.999956
1475,0.9997055
1476,0.9975765
1477,0.973666
1478,0.998796
1479,0.9834665
1480,0.929182
1481,0.998066
1482,0.7930715
1483,0.9870395
1484,0.923996
1485,0.994086
1486,0.99149
1487,0.978521
1488,0.9386475
1489,0.9894315
1490,0.915011
1491,0.9999045
1492,0.989386
1493,0.9548655
1494,0.831484
1495,0.989344
1496,0.9886445
1497,0.9852185
1498,0.9892915
1499,0.9920265
1500,0.9920475
1501,0.9956535
1502,0.8298225
1503,0.9852435
1504,0.964482
1505,0.9573905
1506,0.941532
1507,0.9937375
1508,0.9764815
1509,0.998585
1510,0.9983505
1511,0.9920945
1512,0.995974
1513,0.9951925
1514,0.9399605
1515,0.941874
1516,0.9147085
1517,0.5946765
1518,0.972738
1519,0.9976005
1520,0.986651
1521,0.9961215
1522,0.9506845
1523,0.959608
1524,0.915034
1525,0.9984885
1526,0.9954145
1527,0.9841005
1528,0.991648
1529,0.989267
1530,0.9981135
1531,0.9933315
1532,0.985223
1533,0.997484
1534,0.9979835
1535,0.99982
1536,0.961424
1537,0.997201
1538,0.9995755
1539,0.987184
1540,0.9983715
1541,0.999769
1542,0.986521
1543,0.9533005
1544,0.9618995
1545,0.999726
1546,0.991777
1547,0.974906
1548,0.9965635
1549,0.9983315
1550,0.994239
1551,0.9724325
1552,0.997843
1553,0.997382
1554,0.99696
1555,0.979425
1556,0.996577
1557,0.9799275
1558,0.998526
1559,0.9808095
1560,0.942671
1561,0.9913
1562,0.837995
1563,0.5769005
1564,0.9863325
1565,0.9819475
1566,0.961467
1567,0.9959215
1568,0.959873
1569,0.9923945
1570,0.810556
1571,0.8721845
1572,0.9972275
1573,0.235288
1574,0.9998795
1575,0.9567945
1576,0.9854135
1577,0.958884
1578,0.950815
1579,0.9980285
1580,0.556954
1581,0.9918085
1582,0.9861495
1583,0.982464
1584,0.9994115
1585,0.989273
1586,0.9910355
1587,0.981696
1588,0.9943045
1589,0.995723
1590,0.998894
1591,0.959306
1592,0.997632
1593,0.9198465
1594,0.970064
1595,0.115242
1596,0.96772
1597,0.9902125
1598,0.9919445
1599,0.3172945
1600,0.9797985
1601,0.991575
1602,0.9880915
1603,0.9732515
1604,0.9852335
1605,0.9868415
1606,0.9749095
1607,0.914942
1608,0.9053395
1609,0.961158
1610,0.873443
1611,0.998668
1612,0.991613
1613,0.9985775
1614,0.8984845
1615,0.9978065
1616,0.9931645
1617,0.463965
1618,0.9882785
1619,0.997057
1620,0.9049945
1621,0.870895
1622,0.9392545
1623,0.9344565
1624,0.9914565
1625,0.990509
1626,0.996965
1627,0.5471985
1628,0.7964115
1629,0.923006
1630,0.9763705
1631,0.9990115
1632,0.975712
1633,0.950575
1634,0.980234
1635,0.9487925
1636,0.9891205
1637,0.9952815
1638,0.987057
1639,0.9719045
1640,0.994678
1641,0.9954635
1642,0.7225395
1643,0.9993325
1644,0.992818
1645,0.900772
1646,0.995173
1647,0.9772185
1648,0.996502
1649,0.973049
1650,0.9906135
1651,0.902265
1652,0.9976715
1653,0.994945
1654,0.999811
1655,0.9913185
1656,0.9908785
1657,0.988639
1658,0.9090385
1659,0.9308775
1660,0.9997035
1661,0.99763
1662,0.996456
1663,0.9805735
1664,0.989562
1665,0.9777435
1666,0.986671
1667,0.845563
1668,0.999436
1669,0.9954565
1670,0.987763
1671,0.823445
1672,0.9747955
1673,0.9826975
1674,0.997086
1675,0.347539
1676,0.327727
1677,0.9529355
1678,0.9922795
1679,0.9958415
1680,0.998419
1681,0.9463835
1682,0.982595
1683,0.9915825
1684,0.9285175
1685,0.975702
1686,0.992806
1687,0.9748605
1688,0.994015
1689,0.99155
1690,0.995632
1691,0.9951345
1692,0.999554
1693,0.997006
1694,0.810067
1695,0.9975915
1696,0.9936435
1697,0.987866
1698,0.935623
1699,0.9856525
1700,0.9975595
1701,0.9897665
1702,0.9991545
1703,0.9254035
1704,0.989629
1705,0.9653325
1706,0.965475
1707,0.997422
1708,0.9545085
1709,0.9974715
1710,0.9976885
1711,0.9850645
1712,0.993714
1713,0.6650685
1714,0.977916
1715,0.973079
1716,0.9989165
1717,0.8837355
1718,0.124795
1719,0.9887365
1720,0.975265
1721,0.994956
1722,0.9343965
1723,0.993172
1724,0.998566
1725,0.9829365
1726,0.9928545
1727,0.995196
1728,0.99864
1729,0.9858425
1730,0.9818775
1731,0.96914
1732,0.960072
1733,0.9968885
1734,0.974191
1735,0.9928675
1736,0.911086
1737,0.940245
1738,0.998583
1739,0.9977515
1740,0.997865
1741,0.884377
1742,0.9987215
1743,0.91328
1744,0.9569985
1745,0.996764
1746,0.9990475
1747,0.973102
1748,0.9668025
1749,0.9977355
1750,0.9816185
1751,0.9798905
1752,0.992389
1753,0.998258
1754,0.9975715
1755,0.9533025
1756,0.993175
1757,0.9829325
1758,0.9888595
1759,0.9950885
1760,0.986519
1761,0.712387
1762,0.8952875
1763,0.9968975
