id,ACTION
298,1.000000
299,0.868000
300,0.988000
301,0.960000
302,1.000000
303,0.822000
304,0.924000
305,0.996000
306,1.000000
307,1.000000
308,1.000000
309,0.996000
310,0.996000
311,0.992000
312,0.986000
313,1.000000
314,0.960000
315,0.972000
316,0.998000
317,0.936000
318,1.000000
319,0.994000
320,1.000000
321,0.992000
322,0.106000
323,0.998000
324,0.978000
325,0.978000
326,0.826000
327,0.996000
328,1.000000
329,0.978000
330,0.874000
331,0.998000
332,1.000000
333,0.982000
334,0.952000
335,1.000000
336,0.858000
337,0.986000
338,1.000000
339,1.000000
340,0.958000
341,0.990000
342,0.986000
343,0.948000
344,1.000000
345,0.976000
346,0.946000
347,0.994000
348,0.988000
349,0.992000
350,0.504000
351,1.000000
352,0.994000
353,0.990000
354,0.524000
355,0.980000
356,1.000000
357,0.958000
358,0.994000
359,0.994000
360,0.578000
361,0.992000
362,0.992000
363,1.000000
364,0.944000
365,1.000000
366,0.996000
367,0.986000
368,0.996000
369,0.984000
370,1.000000
371,1.000000
372,0.948000
373,0.816000
374,0.196000
375,0.998000
376,0.982000
377,0.708000
378,0.954000
379,1.000000
380,0.950000
381,0.800000
382,1.000000
383,0.998000
384,0.922000
385,0.860000
386,0.998000
387,0.864000
388,0.858000
389,1.000000
390,0.998000
391,0.948000
392,0.988000
393,0.986000
394,1.000000
395,0.982000
396,1.000000
397,1.000000
398,0.992000
399,0.998000
400,0.996000
401,0.962000
402,0.996000
403,0.994000
404,0.748000
405,0.992000
406,0.906000
407,0.978000
408,0.988000
409,0.998000
410,1.000000
411,0.998000
412,0.932000
413,0.984000
414,0.962000
415,0.996000
416,0.942000
417,1.000000
418,0.996000
419,0.942000
420,0.990000
421,0.998000
422,0.990000
423,0.986000
424,0.918000
425,0.994000
426,1.000000
427,0.988000
428,1.000000
429,0.692000
430,1.000000
431,0.998000
432,0.830000
433,0.990000
434,0.996000
435,0.956000
436,1.000000
437,0.952000
438,0.174000
439,0.822000
440,0.118000
441,1.000000
442,0.994000
443,0.984000
444,0.998000
445,0.982000
446,1.000000
447,0.918000
448,0.998000
449,1.000000
450,0.978000
451,0.970000
452,1.000000
453,0.998000
454,0.704000
455,0.998000
456,0.996000
457,0.998000
458,0.918000
459,0.998000
460,0.186000
461,0.474000
462,1.000000
463,0.990000
464,0.996000
465,1.000000
466,1.000000
467,0.124000
468,0.982000
469,0.984000
470,0.990000
471,0.988000
472,0.956000
473,1.000000
474,0.994000
475,0.992000
476,0.972000
477,1.000000
478,0.994000
479,0.986000
480,1.000000
481,0.986000
482,0.994000
483,1.000000
484,0.998000
485,1.000000
486,1.000000
487,0.964000
488,0.988000
489,1.000000
490,0.994000
491,1.000000
492,1.000000
493,0.872000
494,1.000000
495,0.998000
496,1.000000
497,0.996000
498,1.000000
499,0.996000
500,0.998000
501,0.996000
502,0.530000
503,1.000000
504,0.998000
505,0.840000
506,0.994000
507,0.998000
508,0.984000
509,0.974000
510,0.168000
511,0.994000
512,0.984000
513,0.986000
514,0.910000
515,0.988000
516,0.996000
517,0.998000
518,0.968000
519,0.942000
520,0.708000
521,0.998000
522,0.952000
523,0.960000
524,0.130000
525,0.980000
526,0.382000
527,0.938000
528,0.998000
529,0.918000
530,0.986000
531,0.982000
532,0.998000
533,0.994000
534,0.988000
535,1.000000
536,0.998000
537,0.988000
538,0.982000
539,0.928000
540,1.000000
541,0.992000
542,0.992000
543,0.364000
544,0.968000
545,0.944000
546,1.000000
547,0.564000
548,0.990000
549,0.860000
550,0.992000
551,0.996000
552,0.982000
553,0.996000
554,0.962000
555,0.968000
556,0.994000
557,0.996000
558,0.992000
559,0.996000
560,0.990000
561,0.942000
562,0.992000
563,0.990000
564,0.910000
565,0.998000
566,0.812000
567,0.950000
568,0.954000
569,1.000000
570,0.994000
571,0.678000
572,1.000000
573,0.862000
574,0.860000
575,0.990000
576,0.994000
577,0.994000
578,0.984000
579,0.862000
580,0.976000
581,1.000000
582,0.952000
583,0.994000
584,0.982000
585,0.998000
586,0.846000
587,0.984000
588,0.976000
589,0.976000
590,0.996000
591,0.998000
592,0.996000
593,0.942000
594,0.956000
595,1.000000
596,0.972000
597,0.994000
598,0.994000
599,0.960000
600,1.000000
601,0.994000
602,0.990000
603,0.998000
604,0.950000
605,0.980000
606,0.990000
607,0.992000
608,0.972000
609,0.958000
610,0.984000
611,1.000000
612,0.954000
613,0.900000
614,0.414000
615,1.000000
616,0.710000
617,0.998000
618,0.868000
619,1.000000
620,0.938000
621,0.998000
622,0.982000
623,0.970000
624,0.756000
625,0.966000
626,1.000000
627,0.996000
628,0.994000
629,0.988000
630,0.998000
631,0.986000
632,0.978000
633,1.000000
634,0.998000
635,0.970000
636,0.990000
637,0.998000
638,0.970000
639,0.980000
640,1.000000
641,0.998000
642,0.996000
643,0.990000
644,0.980000
645,0.974000
646,0.870000
647,0.966000
648,0.982000
649,0.998000
650,0.950000
651,0.986000
652,0.996000
653,0.768000
654,0.992000
655,0.914000
656,0.998000
657,0.976000
658,0.990000
659,0.966000
660,0.996000
661,0.936000
662,0.954000
663,0.998000
664,0.980000
665,0.982000
666,0.456000
667,0.874000
668,1.000000
669,0.968000
670,0.674000
671,0.964000
672,0.860000
673,0.406000
674,0.974000
675,0.978000
676,0.972000
677,0.926000
678,0.998000
679,0.986000
680,0.956000
681,0.502000
682,0.546000
683,0.996000
684,0.986000
685,0.988000
686,0.958000
687,0.992000
688,0.998000
689,0.988000
690,0.992000
691,0.990000
692,0.982000
693,0.584000
694,0.994000
695,1.000000
696,0.958000
697,0.982000
698,1.000000
699,0.968000
700,0.984000
701,0.936000
702,0.988000
703,0.982000
704,0.982000
705,0.990000
706,0.958000
707,0.576000
708,1.000000
709,0.956000
710,0.990000
711,0.542000
712,0.998000
713,1.000000
714,1.000000
715,0.994000
716,0.912000
717,0.998000
718,0.990000
719,0.992000
720,0.960000
721,0.918000
722,0.994000
723,0.996000
724,0.970000
725,1.000000
726,0.990000
727,0.990000
728,1.000000
729,0.952000
730,0.878000
731,0.928000
732,1.000000
733,0.992000
734,1.000000
735,0.978000
736,0.798000
737,0.996000
738,0.988000
739,1.000000
740,0.990000
741,1.000000
742,0.966000
743,0.998000
744,0.984000
745,1.000000
746,1.000000
747,0.998000
748,0.988000
749,0.998000
750,0.994000
751,0.978000
752,0.998000
753,0.998000
754,0.986000
755,0.986000
756,0.854000
757,0.980000
758,0.986000
759,0.996000
760,0.996000
761,0.982000
762,0.998000
763,0.870000
764,0.998000
765,0.994000
766,1.000000
767,0.910000
768,1.000000
769,0.960000
770,0.980000
771,0.998000
772,0.988000
773,0.980000
774,0.988000
775,0.998000
776,0.686000
777,1.000000
778,0.992000
779,0.984000
780,0.984000
781,0.750000
782,0.996000
783,0.882000
784,1.000000
785,0.954000
786,1.000000
787,0.982000
788,0.986000
789,0.996000
790,0.918000
791,0.976000
792,1.000000
793,0.944000
794,0.956000
795,0.988000
796,0.996000
797,0.974000
798,0.992000
799,0.986000
800,1.000000
801,1.000000
802,1.000000
803,0.962000
804,0.982000
805,1.000000
806,0.998000
807,0.820000
808,0.942000
809,0.984000
810,1.000000
811,0.944000
812,0.406000
813,0.996000
814,0.970000
815,0.456000
816,1.000000
817,0.996000
818,0.996000
819,0.998000
820,0.996000
821,0.924000
822,0.992000
823,1.000000
824,0.998000
825,0.998000
826,0.972000
827,1.000000
828,0.964000
829,0.968000
830,0.992000
831,0.998000
832,0.968000
833,0.958000
834,0.986000
835,1.000000
836,0.954000
837,0.950000
838,0.990000
839,0.948000
840,0.972000
841,0.990000
842,1.000000
843,1.000000
844,1.000000
845,0.994000
846,0.998000
847,1.000000
848,1.000000
849,1.000000
850,0.842000
851,0.998000
852,0.998000
853,0.968000
854,0.686000
855,0.974000
856,1.000000
857,0.976000
858,0.918000
859,1.000000
860,0.998000
861,1.000000
862,0.910000
863,0.996000
864,0.970000
865,0.928000
866,0.996000
867,0.998000
868,0.974000
869,0.994000
870,1.000000
871,0.972000
872,0.934000
873,0.990000
874,0.976000
875,0.998000
876,1.000000
877,0.956000
878,0.974000
879,0.964000
880,0.992000
881,0.962000
882,0.984000
883,1.000000
884,0.886000
885,0.984000
886,1.000000
887,0.994000
888,1.000000
889,0.994000
890,1.000000
891,1.000000
892,0.868000
893,0.638000
894,0.984000
895,0.994000
896,1.000000
897,0.524000
898,0.982000
899,0.948000
900,1.000000
901,0.998000
902,0.960000
903,0.996000
904,1.000000
905,0.988000
906,0.994000
907,0.994000
908,1.000000
909,0.926000
910,0.944000
911,0.956000
912,0.986000
913,1.000000
914,0.996000
915,0.994000
916,0.994000
917,0.996000
918,1.000000
919,0.998000
920,0.996000
921,0.964000
922,1.000000
923,0.954000
924,0.948000
925,0.976000
926,1.000000
927,1.000000
928,0.996000
929,0.986000
930,0.998000
931,0.982000
932,0.978000
933,0.968000
934,0.964000
935,0.996000
936,0.824000
937,1.000000
938,0.988000
939,0.982000
940,0.998000
941,0.992000
942,0.980000
943,0.398000
944,1.000000
945,0.936000
946,0.940000
947,0.994000
948,0.918000
949,0.998000
950,1.000000
951,0.998000
952,0.894000
953,0.996000
954,0.998000
955,0.996000
956,0.390000
957,0.950000
958,1.000000
959,0.688000
960,0.882000
961,0.916000
962,0.974000
963,1.000000
964,0.994000
965,0.934000
966,0.938000
967,0.978000
968,0.980000
969,0.998000
970,1.000000
971,0.992000
972,1.000000
973,0.974000
974,0.998000
975,1.000000
976,0.990000
977,0.998000
978,0.986000
979,1.000000
980,0.322000
981,1.000000
982,0.998000
983,0.998000
984,0.412000
985,0.942000
986,0.988000
987,1.000000
988,1.000000
989,0.986000
990,0.292000
991,0.200000
992,0.858000
993,1.000000
994,0.996000
995,0.982000
996,0.998000
997,0.574000
998,0.992000
999,1.000000
1000,0.984000
1001,0.840000
1002,0.818000
1003,0.998000
1004,0.994000
1005,0.996000
1006,0.992000
1007,0.966000
1008,1.000000
1009,1.000000
1010,0.998000
1011,0.998000
1012,0.998000
1013,0.992000
1014,0.996000
1015,0.922000
1016,0.998000
1017,0.116000
1018,0.998000
1019,0.994000
1020,0.988000
1021,0.998000
1022,0.950000
1023,1.000000
1024,0.996000
1025,1.000000
1026,0.882000
1027,0.988000
1028,1.000000
1029,0.998000
1030,1.000000
1031,0.994000
1032,1.000000
1033,1.000000
1034,0.958000
1035,0.998000
1036,0.998000
1037,0.992000
1038,0.982000
1039,0.992000
1040,0.986000
1041,0.998000
1042,0.982000
1043,0.068000
1044,0.730000
1045,0.950000
1046,0.986000
1047,0.934000
1048,0.972000
1049,0.054000
1050,0.998000
1051,1.000000
1052,0.996000
1053,1.000000
1054,0.938000
1055,0.952000
1056,0.998000
1057,0.902000
1058,0.990000
1059,0.996000
1060,0.978000
1061,1.000000
1062,0.982000
1063,0.994000
1064,0.986000
1065,1.000000
1066,1.000000
1067,1.000000
1068,0.988000
1069,0.938000
1070,0.996000
1071,0.374000
1072,1.000000
1073,0.818000
1074,0.998000
1075,1.000000
1076,0.986000
1077,0.988000
1078,0.998000
1079,1.000000
1080,0.984000
1081,1.000000
1082,0.996000
1083,0.998000
1084,1.000000
1085,0.916000
1086,1.000000
1087,0.994000
1088,0.950000
1089,0.976000
1090,1.000000
1091,0.956000
1092,1.000000
1093,0.998000
1094,0.990000
1095,1.000000
1096,0.990000
1097,0.992000
1098,0.992000
1099,1.000000
1100,0.868000
1101,0.920000
1102,0.864000
1103,0.998000
1104,0.996000
1105,0.996000
1106,1.000000
1107,1.000000
1108,0.996000
1109,1.000000
1110,0.998000
1111,1.000000
1112,0.986000
1113,1.000000
1114,0.882000
1115,0.996000
1116,0.990000
1117,0.986000
1118,0.968000
1119,0.952000
1120,0.992000
1121,1.000000
1122,0.404000
1123,0.962000
1124,0.948000
1125,0.996000
1126,0.990000
1127,0.996000
1128,0.994000
1129,0.998000
1130,0.994000
1131,0.998000
1132,0.996000
1133,0.970000
1134,1.000000
1135,0.746000
1136,0.972000
1137,0.966000
1138,1.000000
1139,0.986000
1140,0.794000
1141,0.980000
1142,0.968000
1143,0.968000
1144,0.972000
1145,0.996000
1146,1.000000
1147,0.994000
1148,0.914000
1149,0.992000
1150,0.988000
1151,0.992000
1152,0.996000
1153,0.976000
1154,0.922000
1155,1.000000
1156,0.952000
1157,0.998000
1158,0.994000
1159,1.000000
1160,0.974000
1161,0.854000
1162,0.992000
1163,0.966000
1164,0.972000
1165,1.000000
1166,0.998000
1167,0.998000
1168,0.860000
1169,0.922000
1170,1.000000
1171,1.000000
1172,0.986000
1173,0.998000
1174,0.590000
1175,1.000000
1176,0.944000
1177,0.970000
1178,0.996000
1179,0.994000
1180,0.546000
1181,0.820000
1182,0.956000
1183,0.984000
1184,0.972000
1185,0.998000
1186,1.000000
1187,0.978000
1188,0.722000
1189,1.000000
1190,0.998000
1191,1.000000
1192,0.966000
1193,0.992000
1194,0.990000
1195,0.920000
1196,0.994000
1197,0.998000
1198,0.976000
1199,0.998000
1200,1.000000
1201,0.974000
1202,0.996000
1203,1.000000
1204,1.000000
1205,0.996000
1206,0.978000
1207,0.844000
1208,0.998000
1209,0.422000
1210,0.878000
1211,0.978000
1212,0.998000
1213,0.986000
1214,0.982000
1215,0.998000
1216,0.972000
1217,0.976000
1218,0.912000
1219,0.780000
1220,0.772000
1221,0.998000
1222,0.912000
1223,0.972000
1224,0.570000
1225,0.990000
1226,0.984000
1227,1.000000
1228,0.884000
1229,1.000000
1230,1.000000
1231,1.000000
1232,0.940000
1233,0.972000
1234,0.994000
1235,1.000000
1236,0.990000
1237,0.998000
1238,1.000000
1239,0.998000
1240,0.982000
1241,0.938000
1242,0.996000
1243,0.992000
1244,0.998000
1245,0.998000
1246,0.790000
1247,0.874000
1248,1.000000
1249,0.966000
1250,0.996000
1251,0.940000
1252,0.958000
1253,1.000000
1254,0.998000
1255,0.994000
1256,1.000000
1257,0.994000
1258,0.994000
1259,0.988000
1260,0.998000
1261,0.970000
1262,0.994000
1263,0.998000
1264,0.990000
1265,0.948000
1266,0.984000
1267,0.998000
1268,0.950000
1269,0.998000
1270,0.998000
1271,0.982000
1272,0.998000
1273,0.948000
1274,0.978000
1275,1.000000
1276,0.990000
1277,0.998000
1278,0.984000
1279,0.996000
1280,0.928000
1281,0.998000
1282,0.996000
1283,0.996000
1284,0.982000
1285,0.992000
1286,0.916000
1287,0.840000
1288,0.958000
1289,0.698000
1290,0.990000
1291,1.000000
1292,0.980000
1293,0.990000
1294,0.904000
1295,1.000000
1296,0.970000
1297,1.000000
1298,0.946000
1299,0.996000
1300,0.980000
1301,1.000000
1302,0.962000
1303,0.992000
1304,0.980000
1305,0.968000
1306,0.992000
1307,0.996000
1308,0.982000
1309,0.992000
1310,0.990000
1311,0.988000
1312,0.962000
1313,0.386000
1314,0.998000
1315,0.994000
1316,1.000000
1317,0.920000
1318,1.000000
1319,1.000000
1320,0.446000
1321,1.000000
1322,0.990000
1323,1.000000
1324,1.000000
1325,0.992000
1326,0.998000
1327,0.910000
1328,0.982000
1329,0.972000
1330,0.994000
1331,0.996000
1332,0.986000
1333,0.710000
1334,0.988000
1335,0.788000
1336,0.972000
1337,1.000000
1338,0.994000
1339,0.846000
1340,0.982000
1341,0.940000
1342,1.000000
1343,0.976000
1344,0.998000
1345,0.998000
1346,0.988000
1347,0.998000
1348,0.980000
1349,0.948000
1350,0.998000
1351,0.926000
1352,0.982000
1353,0.924000
1354,0.994000
1355,0.996000
1356,0.998000
1357,0.994000
1358,0.962000
1359,0.238000
1360,0.922000
1361,1.000000
1362,0.990000
1363,0.994000
1364,0.922000
1365,0.842000
1366,0.994000
1367,0.994000
1368,1.000000
1369,1.000000
1370,0.758000
1371,1.000000
1372,0.626000
1373,0.522000
1374,0.996000
1375,0.998000
1376,0.990000
1377,0.894000
1378,0.994000
1379,0.896000
1380,0.994000
1381,1.000000
1382,0.984000
1383,0.994000
1384,1.000000
1385,0.980000
1386,0.996000
1387,0.986000
1388,0.968000
1389,1.000000
1390,1.000000
1391,0.324000
1392,0.998000
1393,0.922000
1394,0.994000
1395,0.644000
1396,0.992000
1397,1.000000
1398,0.972000
1399,0.964000
1400,0.992000
1401,0.986000
1402,0.988000
1403,0.966000
1404,0.962000
1405,0.984000
1406,0.998000
1407,0.982000
1408,1.000000
1409,0.778000
1410,0.970000
1411,0.996000
1412,0.980000
1413,0.380000
1414,0.302000
1415,0.998000
1416,0.994000
1417,0.782000
1418,0.970000
1419,0.996000
1420,1.000000
1421,1.000000
1422,0.996000
1423,1.000000
1424,0.996000
1425,0.990000
1426,1.000000
1427,0.994000
1428,0.942000
1429,0.336000
1430,0.958000
1431,1.000000
1432,0.998000
1433,0.136000
1434,0.798000
1435,0.998000
1436,1.000000
1437,0.994000
1438,0.992000
1439,0.956000
1440,0.916000
1441,0.918000
1442,1.000000
1443,0.990000
1444,1.000000
1445,0.998000
1446,0.988000
1447,0.996000
1448,0.938000
1449,0.998000
1450,0.860000
1451,0.968000
1452,1.000000
1453,0.992000
1454,0.936000
1455,0.998000
1456,0.940000
1457,0.986000
1458,1.000000
1459,0.986000
1460,0.996000
1461,1.000000
1462,0.176000
1463,1.000000
1464,0.286000
1465,1.000000
1466,0.998000
1467,0.968000
1468,0.992000
1469,0.984000
1470,0.998000
1471,1.000000
1472,0.960000
1473,0.964000
1474,1.000000
1475,1.000000
1476,1.000000
1477,0.994000
1478,1.000000
1479,0.972000
1480,0.866000
1481,1.000000
1482,0.916000
1483,0.996000
1484,0.866000
1485,0.998000
1486,0.992000
1487,0.994000
1488,0.922000
1489,0.980000
1490,0.868000
1491,1.000000
1492,1.000000
1493,0.926000
1494,0.752000
1495,1.000000
1496,0.980000
1497,0.980000
1498,0.986000
1499,0.986000
1500,0.986000
1501,0.996000
1502,0.974000
1503,0.988000
1504,0.948000
1505,0.916000
1506,0.928000
1507,0.996000
1508,0.994000
1509,1.000000
1510,1.000000
1511,0.994000
1512,0.994000
1513,0.998000
1514,0.894000
1515,0.984000
1516,0.874000
1517,0.822000
1518,0.970000
1519,0.998000
1520,0.976000
1521,1.000000
1522,0.922000
1523,0.992000
1524,0.896000
1525,0.998000
1526,1.000000
1527,0.982000
1528,0.996000
1529,0.994000
1530,1.000000
1531,0.996000
1532,0.976000
1533,1.000000
1534,0.998000
1535,1.000000
1536,0.968000
1537,0.998000
1538,1.000000
1539,0.986000
1540,1.000000
1541,1.000000
1542,0.996000
1543,0.942000
1544,0.928000
1545,1.000000
1546,0.994000
1547,0.970000
1548,0.998000
1549,0.998000
1550,0.994000
1551,0.950000
1552,1.000000
1553,0.996000
1554,1.000000
1555,0.984000
1556,1.000000
1557,0.990000
1558,1.000000
1559,0.974000
1560,0.986000
1561,0.998000
1562,0.972000
1563,0.710000
1564,0.984000
1565,0.988000
1566,0.942000
1567,1.000000
1568,0.996000
1569,0.996000
1570,0.644000
1571,0.844000
1572,1.000000
1573,0.260000
1574,1.000000
1575,0.938000
1576,0.986000
1577,0.922000
1578,0.996000
1579,1.000000
1580,0.582000
1581,0.984000
1582,0.982000
1583,0.994000
1584,1.000000
1585,0.992000
1586,1.000000
1587,0.990000
1588,0.990000
1589,0.998000
1590,1.000000
1591,0.928000
1592,0.996000
1593,0.848000
1594,0.950000
1595,0.116000
1596,0.998000
1597,0.984000
1598,0.994000
1599,0.436000
1600,0.982000
1601,1.000000
1602,0.996000
1603,0.966000
1604,0.982000
1605,1.000000
1606,0.954000
1607,0.904000
1608,0.860000
1609,0.962000
1610,0.970000
1611,0.998000
1612,0.998000
1613,1.000000
1614,0.994000
1615,1.000000
1616,0.994000
1617,0.432000
1618,0.998000
1619,0.996000
1620,0.818000
1621,0.786000
1622,0.970000
1623,0.888000
1624,0.990000
1625,0.988000
1626,0.998000
1627,0.658000
1628,0.964000
1629,0.850000
1630,0.974000
1631,1.000000
1632,0.974000
1633,0.952000
1634,0.980000
1635,0.910000
1636,0.990000
1637,1.000000
1638,0.998000
1639,0.996000
1640,0.994000
1641,0.992000
1642,0.992000
1643,1.000000
1644,0.990000
1645,0.882000
1646,1.000000
1647,0.974000
1648,0.996000
1649,0.962000
1650,1.000000
1651,0.820000
1652,0.996000
1653,0.990000
1654,1.000000
1655,0.988000
1656,0.992000
1657,0.986000
1658,0.826000
1659,0.928000
1660,1.000000
1661,0.996000
1662,1.000000
1663,0.998000
1664,0.980000
1665,0.996000
1666,0.996000
1667,0.704000
1668,1.000000
1669,0.998000
1670,0.980000
1671,0.842000
1672,0.980000
1673,0.986000
1674,1.000000
1675,0.364000
1676,0.110000
1677,0.912000
1678,1.000000
1679,0.994000
1680,0.998000
1681,0.898000
1682,1.000000
1683,0.986000
1684,0.872000
1685,0.952000
1686,0.986000
1687,0.966000
1688,0.992000
1689,0.992000
1690,1.000000
1691,0.998000
1692,1.000000
1693,0.996000
1694,0.696000
1695,0.996000
1696,0.996000
1697,0.990000
1698,0.954000
1699,0.986000
1700,1.000000
1701,0.990000
1702,1.000000
1703,0.994000
1704,1.000000
1705,0.992000
1706,0.968000
1707,0.996000
1708,0.922000
1709,0.996000
1710,0.996000
1711,0.974000
1712,1.000000
1713,0.698000
1714,0.960000
1715,0.956000
1716,0.998000
1717,0.990000
1718,0.054000
1719,0.984000
1720,0.998000
1721,0.998000
1722,0.870000
1723,0.992000
1724,0.998000
1725,0.980000
1726,0.992000
1727,0.992000
1728,1.000000
1729,0.984000
1730,0.970000
1731,0.986000
1732,1.000000
1733,1.000000
1734,0.980000
1735,0.992000
1736,0.860000
1737,0.882000
1738,1.000000
1739,1.000000
1740,0.998000
1741,0.968000
1742,0.998000
1743,0.828000
1744,0.970000
1745,0.998000
1746,1.000000
1747,1.000000
1748,0.990000
1749,0.996000
1750,0.984000
1751,0.972000
1752,0.992000
1753,0.998000
1754,0.996000
1755,0.958000
1756,0.994000
1757,0.970000
1758,0.998000
1759,0.992000
1760,0.982000
1761,0.542000
1762,0.960000
1763,0.998000
1764,0.974000
1765,0.992000
1766,0.980000
1767,0.954000
1768,0.142000
1769,0.948000
1770,0.964000
1771,0.992000
1772,1.000000
1773,0.994000
1774,0.950000
1775,0.998000
1776,0.922000
1777,0.954000
1778,0.516000
1779,1.000000
1780,0.880000
1781,0.932000
1782,0.844000
1783,1.000000
1784,0.958000
1785,1.000000
1786,0.998000
1787,0.980000
1788,0.976000
1789,0.946000
1790,1.000000
1791,0.898000
1792,1.000000
1793,0.992000
1794,0.828000
1795,0.996000
1796,0.962000
1797,0.870000
1798,0.998000
1799,0.998000
1800,0.952000
1801,0.994000
1802,1.000000
1803,0.996000
1804,1.000000
1805,0.894000
1806,0.998000
1807,0.998000
1808,0.998000
1809,1.000000
1810,0.998000
1811,0.992000
1812,0.998000
1813,0.624000
1814,0.998000
1815,1.000000
1816,0.996000
1817,0.994000
1818,1.000000
1819,0.990000
1820,0.996000
1821,0.998000
1822,1.000000
1823,0.962000
1824,0.366000
1825,0.998000
1826,1.000000
1827,0.998000
1828,0.994000
1829,0.998000
1830,0.920000
1831,0.988000
1832,1.000000
1833,1.000000
1834,0.988000
1835,0.952000
1836,0.990000
1837,0.994000
1838,0.984000
1839,0.946000
1840,0.976000
1841,0.998000
1842,0.998000
1843,1.000000
1844,0.998000
1845,0.996000
1846,0.892000
1847,0.994000
1848,0.992000
1849,0.996000
1850,0.986000
1851,0.946000
1852,0.986000
1853,0.486000
1854,0.984000
1855,0.998000
1856,1.000000
1857,0.990000
1858,0.578000
1859,0.998000
1860,0.396000
1861,0.960000
1862,0.990000
1863,0.986000
1864,0.984000
1865,1.000000
1866,0.998000
1867,1.000000
1868,0.976000
1869,0.968000
1870,0.930000
1871,0.998000
1872,0.974000
1873,0.364000
